Date,Time,Source IP Address,Destination IP Address,Destination port
Jan 29,04:49:14,192.168.17.24,138 ,1
Jan 29,04:49:14,192.168.17.24,138 ,1
Jan 29,04:49:14,192.168.17.24,138 ,1
Jan 29,04:49:14,192.168.17.24,138 ,1
Jan 29,04:49:47,24.64.117.21,25748 ,1
Jan 29,04:49:47,24.64.117.21,25748 ,1
Jan 29,04:49:47,24.64.117.21,25748 ,1
Jan 29,04:52:33,192.168.17.24,138 ,1
Jan 29,04:52:33,192.168.17.24,138 ,1
Jan 29,04:52:33,192.168.17.24,138 ,1
Jan 29,04:52:33,192.168.17.24,138 ,1
Jan 29,04:52:38,203.130.2.3,47499 ,1
Jan 29,04:53:08,24.64.228.211,13933 ,1
Jan 29,04:53:08,24.64.228.211,13933 ,1
Jan 29,04:53:08,24.64.228.211,13933 ,1
Jan 29,04:54:48,56.126.223.189,31105 ,1
Jan 29,04:55:33,192.168.17.24,138 ,1
Jan 29,04:55:33,192.168.17.24,138 ,1
Jan 29,04:55:33,192.168.17.24,138 ,1
Jan 29,04:55:33,192.168.17.24,138 ,1
Jan 29,04:55:46,207.58.147.92,36414 ,1
Jan 29,04:56:24,208.64.200.32,59141 ,1
Jan 29,04:56:27,66.230.200.240,48248 ,1
Jan 29,04:58:29,192.168.17.24,138 ,1
Jan 29,04:58:29,192.168.17.24,138 ,1
Jan 29,04:58:29,192.168.17.24,138 ,1
Jan 29,04:58:29,192.168.17.24,138 ,1
Jan 29,05:00:40,24.64.198.159,27624 ,1
Jan 29,05:00:40,24.64.198.159,27624 ,1
Jan 29,05:00:40,24.64.198.159,27624 ,1
Jan 29,05:01:30,192.168.17.24,138 ,1
Jan 29,05:01:30,192.168.17.24,138 ,1
Jan 29,05:01:30,192.168.17.24,138 ,1
Jan 29,05:01:30,192.168.17.24,138 ,1
Jan 29,05:02:08,192.168.17.11,123 ,1
Jan 29,05:03:14,198.173.64.82,50901 ,1
Jan 29,05:04:47,192.168.17.24,138 ,1
Jan 29,05:04:47,192.168.17.24,138 ,1
Jan 29,05:04:47,192.168.17.24,138 ,1
Jan 29,05:04:47,192.168.17.24,138 ,1
Jan 29,05:07:47,192.168.17.24,138 ,1
Jan 29,05:07:47,192.168.17.24,138 ,1
Jan 29,05:07:47,192.168.17.24,138 ,1
Jan 29,05:07:47,192.168.17.24,138 ,1
Jan 29,05:10:13,209.200.225.222,47383 ,1
Jan 29,05:10:41,192.168.17.24,138 ,1
Jan 29,05:10:41,192.168.17.24,138 ,1
Jan 29,05:10:41,192.168.17.24,138 ,1
Jan 29,05:10:41,192.168.17.24,138 ,1
Jan 29,05:12:14,123.7.11.116,31105 ,1
Jan 29,05:12:37,203.130.2.3,58705 ,1
Jan 29,05:13:43,192.168.17.24,138 ,1
Jan 29,05:13:43,192.168.17.24,138 ,1
Jan 29,05:13:43,192.168.17.24,138 ,1
Jan 29,05:13:43,192.168.17.24,138 ,1
Jan 29,05:17:01,192.168.17.24,138 ,1
Jan 29,05:17:01,192.168.17.24,138 ,1
Jan 29,05:17:01,192.168.17.24,138 ,1
Jan 29,05:17:01,192.168.17.24,138 ,1
Jan 29,05:18:53,35.248.242.23,31105 ,1
Jan 29,05:19:13,192.168.17.11,123 ,1
Jan 29,05:20:00,192.168.17.24,138 ,1
Jan 29,05:20:00,192.168.17.24,138 ,1
Jan 29,05:20:00,192.168.17.24,138 ,1
Jan 29,05:20:00,192.168.17.24,138 ,1
Jan 29,05:20:19,88.204.214.253,1284 ,1
Jan 29,05:22:57,192.168.17.24,138 ,1
Jan 29,05:22:57,192.168.17.24,138 ,1
Jan 29,05:22:57,192.168.17.24,138 ,1
Jan 29,05:22:57,192.168.17.24,138 ,1
Jan 29,05:25:19,172.185.75.116,31105 ,1
Jan 29,05:25:57,192.168.17.24,138 ,1
Jan 29,05:25:57,192.168.17.24,138 ,1
Jan 29,05:25:57,192.168.17.24,138 ,1
Jan 29,05:25:57,192.168.17.24,138 ,1
Jan 29,05:28:54,185.79.236.96,31105 ,1
Jan 29,05:29:15,192.168.17.24,138 ,1
Jan 29,05:29:15,192.168.17.24,138 ,1
Jan 29,05:29:15,192.168.17.24,138 ,1
Jan 29,05:29:15,192.168.17.24,138 ,1
Jan 29,05:30:19,104.214.116.160,31105 ,1
Jan 29,05:32:14,192.168.17.24,138 ,1
Jan 29,05:32:14,192.168.17.24,138 ,1
Jan 29,05:32:14,192.168.17.24,138 ,1
Jan 29,05:32:14,192.168.17.24,138 ,1
Jan 29,05:33:33,219.153.13.152,1117 ,1
Jan 29,05:35:15,192.168.17.24,138 ,1
Jan 29,05:35:15,192.168.17.24,138 ,1
Jan 29,05:35:15,192.168.17.24,138 ,1
Jan 29,05:35:15,192.168.17.24,138 ,1
Jan 29,05:36:18,192.168.17.11,123 ,1
Jan 29,05:38:24,192.168.17.24,138 ,1
Jan 29,05:38:24,192.168.17.24,138 ,1
Jan 29,05:38:24,192.168.17.24,138 ,1
Jan 29,05:38:24,192.168.17.24,138 ,1
Jan 29,05:41:23,192.168.17.24,138 ,1
Jan 29,05:41:23,192.168.17.24,138 ,1
Jan 29,05:41:23,192.168.17.24,138 ,1
Jan 29,05:41:23,192.168.17.24,138 ,1
Jan 29,05:43:23,115.187.206.140,31105 ,1
Jan 29,05:44:28,192.168.17.24,138 ,1
Jan 29,05:44:28,192.168.17.24,138 ,1
Jan 29,05:44:28,192.168.17.24,138 ,1
Jan 29,05:44:28,192.168.17.24,138 ,1
Jan 29,05:44:32,24.64.129.184,14718 ,1
Jan 29,05:44:32,24.64.129.184,14718 ,1
Jan 29,05:44:32,24.64.129.184,14718 ,1
Jan 29,05:44:45,24.64.139.166,10103 ,1
Jan 29,05:44:45,24.64.139.166,10103 ,1
Jan 29,05:46:23,87.106.95.209,47564 ,1
Jan 29,05:47:23,192.168.17.24,138 ,1
Jan 29,05:47:23,192.168.17.24,138 ,1
Jan 29,05:47:23,192.168.17.24,138 ,1
Jan 29,05:47:23,192.168.17.24,138 ,1
Jan 29,05:50:24,192.168.17.24,138 ,1
Jan 29,05:50:24,192.168.17.24,138 ,1
Jan 29,05:50:24,192.168.17.24,138 ,1
Jan 29,05:50:24,192.168.17.24,138 ,1
Jan 29,05:52:25,70.85.185.66,44292 ,1
Jan 29,05:53:23,192.168.17.11,123 ,1
Jan 29,05:53:33,192.168.17.24,138 ,1
Jan 29,05:53:33,192.168.17.24,138 ,1
Jan 29,05:53:33,192.168.17.24,138 ,1
Jan 29,05:53:33,192.168.17.24,138 ,1
Jan 29,05:54:12,24.64.118.104,3036 ,1
Jan 29,05:54:12,24.64.118.104,3036 ,1
Jan 29,05:54:12,24.64.118.104,3036 ,1
Jan 29,05:56:37,192.168.17.24,138 ,1
Jan 29,05:56:37,192.168.17.24,138 ,1
Jan 29,05:56:37,192.168.17.24,138 ,1
Jan 29,05:56:37,192.168.17.24,138 ,1
Jan 29,05:56:40,42.201.28.114,31105 ,1
Jan 29,05:57:16,24.64.122.10,24344 ,1
Jan 29,05:57:16,24.64.122.10,24344 ,1
Jan 29,05:57:16,24.64.122.10,24344 ,1
Jan 29,05:59:28,192.168.17.24,138 ,1
Jan 29,05:59:28,192.168.17.24,138 ,1
Jan 29,05:59:28,192.168.17.24,138 ,1
Jan 29,05:59:28,192.168.17.24,138 ,1
Jan 29,06:02:32,192.168.17.24,138 ,1
Jan 29,06:02:32,192.168.17.24,138 ,1
Jan 29,06:02:32,192.168.17.24,138 ,1
Jan 29,06:02:32,192.168.17.24,138 ,1
Jan 29,06:05:27,192.168.17.24,138 ,1
Jan 29,06:05:27,192.168.17.24,138 ,1
Jan 29,06:05:27,192.168.17.24,138 ,1
Jan 29,06:05:27,192.168.17.24,138 ,1
Jan 29,06:06:07,11.216.73.107,31105 ,1
Jan 29,06:08:28,192.168.17.24,138 ,1
Jan 29,06:08:28,192.168.17.24,138 ,1
Jan 29,06:08:28,192.168.17.24,138 ,1
Jan 29,06:08:28,192.168.17.24,138 ,1
Jan 29,06:10:05,216.58.112.55,30457 ,1
Jan 29,06:10:29,192.168.17.11,123 ,1
Jan 29,06:11:41,192.168.17.24,138 ,1
Jan 29,06:11:41,192.168.17.24,138 ,1
Jan 29,06:11:41,192.168.17.24,138 ,1
Jan 29,06:11:41,192.168.17.24,138 ,1
Jan 29,06:14:35,89.106.9.10,25 ,1
Jan 29,06:14:41,192.168.17.24,138 ,1
Jan 29,06:14:41,192.168.17.24,138 ,1
Jan 29,06:14:41,192.168.17.24,138 ,1
Jan 29,06:14:41,192.168.17.24,138 ,1
Jan 29,06:17:40,192.168.17.24,138 ,1
Jan 29,06:17:40,192.168.17.24,138 ,1
Jan 29,06:17:40,192.168.17.24,138 ,1
Jan 29,06:17:40,192.168.17.24,138 ,1
Jan 29,06:20:03,62.193.216.46,35215 ,1
Jan 29,06:20:42,192.168.17.24,138 ,1
Jan 29,06:20:42,192.168.17.24,138 ,1
Jan 29,06:20:42,192.168.17.24,138 ,1
Jan 29,06:20:42,192.168.17.24,138 ,1
Jan 29,06:23:36,24.64.37.74,8511 ,1
Jan 29,06:23:36,24.64.37.74,8511 ,1
Jan 29,06:23:36,24.64.37.74,8511 ,1
Jan 29,06:23:51,192.168.17.24,138 ,1
Jan 29,06:23:51,192.168.17.24,138 ,1
Jan 29,06:23:51,192.168.17.24,138 ,1
Jan 29,06:23:51,192.168.17.24,138 ,1
Jan 29,06:25:38,213.217.179.196,2494 ,1
Jan 29,06:26:49,24.64.105.94,2522 ,1
Jan 29,06:26:49,24.64.105.94,2522 ,1
Jan 29,06:26:49,24.64.105.94,2522 ,1
Jan 29,06:26:55,192.168.17.24,138 ,1
Jan 29,06:26:55,192.168.17.24,138 ,1
Jan 29,06:26:55,192.168.17.24,138 ,1
Jan 29,06:26:55,192.168.17.24,138 ,1
Jan 29,06:27:34,192.168.17.11,123 ,1
Jan 29,06:28:01,129.197.76.182,31105 ,1
Jan 29,06:29:54,192.168.17.24,138 ,1
Jan 29,06:29:54,192.168.17.24,138 ,1
Jan 29,06:29:54,192.168.17.24,138 ,1
Jan 29,06:29:54,192.168.17.24,138 ,1
Jan 29,06:31:00,69.72.133.211,56797 ,1
Jan 29,06:31:42,128.121.79.163,3899 ,1
Jan 29,06:32:49,192.168.17.24,138 ,1
Jan 29,06:32:49,192.168.17.24,138 ,1
Jan 29,06:32:49,192.168.17.24,138 ,1
Jan 29,06:32:49,192.168.17.24,138 ,1
Jan 29,06:33:34,24.64.71.104,26232 ,1
Jan 29,06:33:34,24.64.71.104,26232 ,1
Jan 29,06:33:34,24.64.71.104,26232 ,1
Jan 29,06:35:50,192.168.17.24,138 ,1
Jan 29,06:35:50,192.168.17.24,138 ,1
Jan 29,06:35:50,192.168.17.24,138 ,1
Jan 29,06:35:50,192.168.17.24,138 ,1
Jan 29,06:38:58,192.168.17.24,138 ,1
Jan 29,06:38:58,192.168.17.24,138 ,1
Jan 29,06:38:58,192.168.17.24,138 ,1
Jan 29,06:38:58,192.168.17.24,138 ,1
Jan 29,06:41:03,203.130.172.230,31105 ,1
Jan 29,06:41:57,192.168.17.24,138 ,1
Jan 29,06:41:57,192.168.17.24,138 ,1
Jan 29,06:41:57,192.168.17.24,138 ,1
Jan 29,06:41:57,192.168.17.24,138 ,1
Jan 29,06:44:39,192.168.17.11,123 ,1
Jan 29,06:45:03,192.168.17.24,138 ,1
Jan 29,06:45:03,192.168.17.24,138 ,1
Jan 29,06:45:03,192.168.17.24,138 ,1
Jan 29,06:45:03,192.168.17.24,138 ,1
Jan 29,06:47:58,192.168.17.24,138 ,1
Jan 29,06:47:58,192.168.17.24,138 ,1
Jan 29,06:47:58,192.168.17.24,138 ,1
Jan 29,06:47:58,192.168.17.24,138 ,1
Jan 29,06:48:01,68.119.100.24,25 ,1
Jan 29,06:50:59,192.168.17.24,138 ,1
Jan 29,06:50:59,192.168.17.24,138 ,1
Jan 29,06:50:59,192.168.17.24,138 ,1
Jan 29,06:50:59,192.168.17.24,138 ,1
Jan 29,06:52:36,172.210.174.157,31105 ,1
Jan 29,06:54:17,192.168.17.24,138 ,1
Jan 29,06:54:17,192.168.17.24,138 ,1
Jan 29,06:54:17,192.168.17.24,138 ,1
Jan 29,06:54:17,192.168.17.24,138 ,1
Jan 29,06:54:27,164.173.192.88,31105 ,1
Jan 29,06:54:54,24.64.103.99,10383 ,1
Jan 29,06:54:54,24.64.103.99,10383 ,1
Jan 29,06:54:54,24.64.103.99,10383 ,1
Jan 29,06:57:17,192.168.17.24,138 ,1
Jan 29,06:57:17,192.168.17.24,138 ,1
Jan 29,06:57:17,192.168.17.24,138 ,1
Jan 29,06:57:17,192.168.17.24,138 ,1
Jan 29,06:59:11,24.65.2.194,9364 ,1
Jan 29,06:59:11,24.65.2.194,9364 ,1
Jan 29,06:59:11,24.65.2.194,9364 ,1
Jan 29,07:00:12,192.168.17.24,138 ,1
Jan 29,07:00:12,192.168.17.24,138 ,1
Jan 29,07:00:12,192.168.17.24,138 ,1
Jan 29,07:00:12,192.168.17.24,138 ,1
Jan 29,07:00:31,139.195.225.120,31105 ,1
Jan 29,07:01:47,192.168.17.11,123 ,1
Jan 29,07:01:57,205.214.70.29,31105 ,1
Jan 29,07:03:13,192.168.17.24,138 ,1
Jan 29,07:03:13,192.168.17.24,138 ,1
Jan 29,07:03:13,192.168.17.24,138 ,1
Jan 29,07:03:13,192.168.17.24,138 ,1
Jan 29,07:05:39,24.64.181.70,17613 ,1
Jan 29,07:05:39,24.64.181.70,17613 ,1
Jan 29,07:05:39,24.64.181.70,17613 ,1
Jan 29,07:06:25,192.168.17.24,138 ,1
Jan 29,07:06:25,192.168.17.24,138 ,1
Jan 29,07:06:25,192.168.17.24,138 ,1
Jan 29,07:06:25,192.168.17.24,138 ,1
Jan 29,07:09:31,192.168.17.24,138 ,1
Jan 29,07:09:31,192.168.17.24,138 ,1
Jan 29,07:09:31,192.168.17.24,138 ,1
Jan 29,07:09:31,192.168.17.24,138 ,1
Jan 29,07:12:26,192.168.17.24,138 ,1
Jan 29,07:12:26,192.168.17.24,138 ,1
Jan 29,07:12:26,192.168.17.24,138 ,1
Jan 29,07:12:26,192.168.17.24,138 ,1
Jan 29,07:13:05,62.202.74.126,52269 ,1
Jan 29,07:13:08,62.202.74.126,52269 ,1
Jan 29,07:15:18,24.64.44.212,11734 ,1
Jan 29,07:15:18,24.64.44.212,11734 ,1
Jan 29,07:15:18,24.64.44.212,11734 ,1
Jan 29,07:15:27,192.168.17.24,138 ,1
Jan 29,07:15:27,192.168.17.24,138 ,1
Jan 29,07:15:27,192.168.17.24,138 ,1
Jan 29,07:15:27,192.168.17.24,138 ,1
Jan 29,07:15:29,103.226.196.33,31105 ,1
Jan 29,07:18:41,192.168.17.24,138 ,1
Jan 29,07:18:41,192.168.17.24,138 ,1
Jan 29,07:18:41,192.168.17.24,138 ,1
Jan 29,07:18:41,192.168.17.24,138 ,1
Jan 29,07:18:51,192.168.17.11,123 ,1
Jan 29,07:21:45,192.168.17.24,138 ,1
Jan 29,07:21:45,192.168.17.24,138 ,1
Jan 29,07:21:45,192.168.17.24,138 ,1
Jan 29,07:21:45,192.168.17.24,138 ,1
Jan 29,07:24:45,192.168.17.24,138 ,1
Jan 29,07:24:45,192.168.17.24,138 ,1
Jan 29,07:24:45,192.168.17.24,138 ,1
Jan 29,07:24:45,192.168.17.24,138 ,1
Jan 29,07:27:54,192.168.17.24,138 ,1
Jan 29,07:27:54,192.168.17.24,138 ,1
Jan 29,07:27:54,192.168.17.24,138 ,1
Jan 29,07:27:54,192.168.17.24,138 ,1
Jan 29,07:29:05,79.72.34.118,31105 ,1
Jan 29,07:30:59,192.168.17.24,138 ,1
Jan 29,07:30:59,192.168.17.24,138 ,1
Jan 29,07:30:59,192.168.17.24,138 ,1
Jan 29,07:30:59,192.168.17.24,138 ,1
Jan 29,07:33:59,192.168.17.24,138 ,1
Jan 29,07:33:59,192.168.17.24,138 ,1
Jan 29,07:33:59,192.168.17.24,138 ,1
Jan 29,07:33:59,192.168.17.24,138 ,1
Jan 29,07:35:58,192.168.17.11,123 ,1
Jan 29,07:36:26,24.64.97.160,5803 ,1
Jan 29,07:36:26,24.64.97.160,5803 ,1
Jan 29,07:36:26,24.64.97.160,5803 ,1
Jan 29,07:36:55,192.168.17.24,138 ,1
Jan 29,07:36:55,192.168.17.24,138 ,1
Jan 29,07:36:55,192.168.17.24,138 ,1
Jan 29,07:36:55,192.168.17.24,138 ,1
Jan 29,07:38:21,195.210.44.163,4104 ,1
Jan 29,07:38:24,195.210.44.163,4104 ,1
Jan 29,07:38:44,54.247.102.222,31105 ,1
Jan 29,07:39:55,192.168.17.24,138 ,1
Jan 29,07:39:55,192.168.17.24,138 ,1
Jan 29,07:39:55,192.168.17.24,138 ,1
Jan 29,07:39:55,192.168.17.24,138 ,1
Jan 29,07:40:20,216.205.91.75,2023 ,1
Jan 29,07:43:07,192.168.17.24,138 ,1
Jan 29,07:43:07,192.168.17.24,138 ,1
Jan 29,07:43:07,192.168.17.24,138 ,1
Jan 29,07:43:07,192.168.17.24,138 ,1
Jan 29,07:43:21,210.17.245.163,13823 ,1
Jan 29,07:46:12,192.168.17.24,138 ,1
Jan 29,07:46:12,192.168.17.24,138 ,1
Jan 29,07:46:12,192.168.17.24,138 ,1
Jan 29,07:46:12,192.168.17.24,138 ,1
Jan 29,07:46:18,221.208.208.96,57408 ,1
Jan 29,07:46:18,221.208.208.96,57408 ,1
Jan 29,07:49:09,192.168.17.24,138 ,1
Jan 29,07:49:09,192.168.17.24,138 ,1
Jan 29,07:49:09,192.168.17.24,138 ,1
Jan 29,07:49:09,192.168.17.24,138 ,1
Jan 29,07:52:09,192.168.17.24,138 ,1
Jan 29,07:52:09,192.168.17.24,138 ,1
Jan 29,07:52:09,192.168.17.24,138 ,1
Jan 29,07:52:09,192.168.17.24,138 ,1
Jan 29,07:53:03,192.168.17.11,123 ,1
Jan 29,07:55:27,192.168.17.24,138 ,1
Jan 29,07:55:27,192.168.17.24,138 ,1
Jan 29,07:55:27,192.168.17.24,138 ,1
Jan 29,07:55:27,192.168.17.24,138 ,1
Jan 29,07:58:26,192.168.17.24,138 ,1
Jan 29,07:58:26,192.168.17.24,138 ,1
Jan 29,07:58:26,192.168.17.24,138 ,1
Jan 29,07:58:26,192.168.17.24,138 ,1
Jan 29,07:59:27,221.208.208.96,35469 ,1
Jan 29,07:59:27,221.208.208.96,35469 ,1
Jan 29,08:01:16,205.120.249.95,31105 ,1
Jan 29,08:01:23,192.168.17.24,138 ,1
Jan 29,08:01:23,192.168.17.24,138 ,1
Jan 29,08:01:23,192.168.17.24,138 ,1
Jan 29,08:01:23,192.168.17.24,138 ,1
Jan 29,08:04:23,192.168.17.24,138 ,1
Jan 29,08:04:23,192.168.17.24,138 ,1
Jan 29,08:04:23,192.168.17.24,138 ,1
Jan 29,08:04:23,192.168.17.24,138 ,1
Jan 29,08:04:34,24.64.158.1,5158 ,1
Jan 29,08:04:34,24.64.158.1,5158 ,1
Jan 29,08:04:34,24.64.158.1,5158 ,1
Jan 29,08:07:25,192.168.17.24,138 ,1
Jan 29,08:07:25,192.168.17.24,138 ,1
Jan 29,08:07:25,192.168.17.24,138 ,1
Jan 29,08:07:25,192.168.17.24,138 ,1
Jan 29,08:09:51,23.118.142.54,31105 ,1
Jan 29,08:10:11,192.168.17.11,123 ,1
Jan 29,08:10:35,192.168.17.24,138 ,1
Jan 29,08:10:35,192.168.17.24,138 ,1
Jan 29,08:10:35,192.168.17.24,138 ,1
Jan 29,08:10:35,192.168.17.24,138 ,1
Jan 29,08:12:10,24.64.92.58,8230 ,1
Jan 29,08:12:10,24.64.92.58,8230 ,1
Jan 29,08:12:10,24.64.92.58,8230 ,1
Jan 29,08:13:35,192.168.17.24,138 ,1
Jan 29,08:13:35,192.168.17.24,138 ,1
Jan 29,08:13:35,192.168.17.24,138 ,1
Jan 29,08:13:35,192.168.17.24,138 ,1
Jan 29,08:16:30,192.168.17.24,138 ,1
Jan 29,08:16:30,192.168.17.24,138 ,1
Jan 29,08:16:30,192.168.17.24,138 ,1
Jan 29,08:16:30,192.168.17.24,138 ,1
Jan 29,08:19:31,192.168.17.24,138 ,1
Jan 29,08:19:31,192.168.17.24,138 ,1
Jan 29,08:19:31,192.168.17.24,138 ,1
Jan 29,08:19:31,192.168.17.24,138 ,1
Jan 29,08:22:15,24.64.87.149,22835 ,1
Jan 29,08:22:15,24.64.87.149,22835 ,1
Jan 29,08:22:15,24.64.87.149,22835 ,1
Jan 29,08:22:41,192.168.17.24,138 ,1
Jan 29,08:22:41,192.168.17.24,138 ,1
Jan 29,08:22:41,192.168.17.24,138 ,1
Jan 29,08:22:41,192.168.17.24,138 ,1
Jan 29,08:23:36,190.64.178.15,31105 ,1
Jan 29,08:25:49,192.168.17.24,138 ,1
Jan 29,08:25:49,192.168.17.24,138 ,1
Jan 29,08:25:49,192.168.17.24,138 ,1
Jan 29,08:25:49,192.168.17.24,138 ,1
Jan 29,08:26:21,50.175.203.207,31105 ,1
Jan 29,08:27:15,192.168.17.11,123 ,1
Jan 29,08:28:44,192.168.17.24,138 ,1
Jan 29,08:28:44,192.168.17.24,138 ,1
Jan 29,08:28:44,192.168.17.24,138 ,1
Jan 29,08:28:44,192.168.17.24,138 ,1
Jan 29,08:31:45,192.168.17.24,138 ,1
Jan 29,08:31:45,192.168.17.24,138 ,1
Jan 29,08:31:45,192.168.17.24,138 ,1
Jan 29,08:31:45,192.168.17.24,138 ,1
Jan 29,08:32:09,111.58.183.137,31105 ,1
Jan 29,08:33:36,199.89.242.208,31105 ,1
Jan 29,08:34:57,192.168.17.24,138 ,1
Jan 29,08:34:57,192.168.17.24,138 ,1
Jan 29,08:34:57,192.168.17.24,138 ,1
Jan 29,08:34:57,192.168.17.24,138 ,1
Jan 29,08:35:31,24.64.138.162,25252 ,1
Jan 29,08:35:31,24.64.138.162,25252 ,1
Jan 29,08:35:31,24.64.138.162,25252 ,1
Jan 29,08:38:03,192.168.17.24,138 ,1
Jan 29,08:38:03,192.168.17.24,138 ,1
Jan 29,08:38:03,192.168.17.24,138 ,1
Jan 29,08:38:03,192.168.17.24,138 ,1
Jan 29,08:40:58,192.168.17.24,138 ,1
Jan 29,08:40:58,192.168.17.24,138 ,1
Jan 29,08:40:58,192.168.17.24,138 ,1
Jan 29,08:40:58,192.168.17.24,138 ,1
Jan 29,08:43:59,192.168.17.24,138 ,1
Jan 29,08:43:59,192.168.17.24,138 ,1
Jan 29,08:43:59,192.168.17.24,138 ,1
Jan 29,08:43:59,192.168.17.24,138 ,1
Jan 29,08:44:22,192.168.17.11,123 ,1
Jan 29,08:45:01,24.64.54.240,10970 ,1
Jan 29,08:45:01,24.64.54.240,10970 ,1
Jan 29,08:45:01,24.64.54.240,10970 ,1
Jan 29,08:47:17,192.168.17.24,138 ,1
Jan 29,08:47:17,192.168.17.24,138 ,1
Jan 29,08:47:17,192.168.17.24,138 ,1
Jan 29,08:47:17,192.168.17.24,138 ,1
Jan 29,08:47:35,104.215.205.113,31105 ,1
Jan 29,08:48:07,24.64.237.40,21077 ,1
Jan 29,08:48:07,24.64.237.40,21077 ,1
Jan 29,08:48:07,24.64.237.40,21077 ,1
Jan 29,08:50:17,192.168.17.24,138 ,1
Jan 29,08:50:17,192.168.17.24,138 ,1
Jan 29,08:50:17,192.168.17.24,138 ,1
Jan 29,08:50:17,192.168.17.24,138 ,1
Jan 29,08:51:49,67.15.159.106,33684 ,1
Jan 29,08:52:27,216.67.250.37,57216 ,1
Jan 29,08:53:16,192.168.17.24,138 ,1
Jan 29,08:53:16,192.168.17.24,138 ,1
Jan 29,08:53:16,192.168.17.24,138 ,1
Jan 29,08:53:16,192.168.17.24,138 ,1
Jan 29,08:56:26,192.168.17.24,138 ,1
Jan 29,08:56:26,192.168.17.24,138 ,1
Jan 29,08:56:26,192.168.17.24,138 ,1
Jan 29,08:56:26,192.168.17.24,138 ,1
Jan 29,08:56:32,24.64.252.125,3055 ,1
Jan 29,08:56:32,24.64.252.125,3055 ,1
Jan 29,08:56:32,24.64.252.125,3055 ,1
Jan 29,08:59:31,192.168.17.24,138 ,1
Jan 29,08:59:31,192.168.17.24,138 ,1
Jan 29,08:59:31,192.168.17.24,138 ,1
Jan 29,08:59:31,192.168.17.24,138 ,1
Jan 29,09:01:27,192.168.17.11,123 ,1
Jan 29,09:01:28,210.111.249.120,31105 ,1
Jan 29,09:02:30,192.168.17.24,138 ,1
Jan 29,09:02:30,192.168.17.24,138 ,1
Jan 29,09:02:30,192.168.17.24,138 ,1
Jan 29,09:02:30,192.168.17.24,138 ,1
Jan 29,09:04:37,71.4.79.129,58540 ,1
Jan 29,09:04:37,71.4.79.129,58540 ,1
Jan 29,09:04:38,71.4.79.129,58540 ,1
Jan 29,09:04:41,71.4.79.129,58540 ,1
Jan 29,09:04:45,71.4.79.129,58540 ,1
Jan 29,09:05:27,192.168.17.24,138 ,1
Jan 29,09:05:27,192.168.17.24,138 ,1
Jan 29,09:05:27,192.168.17.24,138 ,1
Jan 29,09:05:27,192.168.17.24,138 ,1
Jan 29,09:07:35,221.209.110.13,49611 ,1
Jan 29,09:07:35,221.209.110.13,49611 ,1
Jan 29,09:07:35,221.209.110.13,49612 ,1
Jan 29,09:08:27,192.168.17.24,138 ,1
Jan 29,09:08:27,192.168.17.24,138 ,1
Jan 29,09:08:27,192.168.17.24,138 ,1
Jan 29,09:08:27,192.168.17.24,138 ,1
Jan 29,09:09:49,207.58.137.251,59583 ,1
Jan 29,09:11:20,159.228.23.116,31105 ,1
Jan 29,09:11:26,192.168.17.24,138 ,1
Jan 29,09:11:26,192.168.17.24,138 ,1
Jan 29,09:11:26,192.168.17.24,138 ,1
Jan 29,09:11:26,192.168.17.24,138 ,1
Jan 29,09:14:40,192.168.17.24,138 ,1
Jan 29,09:14:40,192.168.17.24,138 ,1
Jan 29,09:14:40,192.168.17.24,138 ,1
Jan 29,09:14:40,192.168.17.24,138 ,1
Jan 29,09:15:42,70.85.185.66,53629 ,1
Jan 29,09:17:39,192.168.17.24,138 ,1
Jan 29,09:17:39,192.168.17.24,138 ,1
Jan 29,09:17:39,192.168.17.24,138 ,1
Jan 29,09:17:39,192.168.17.24,138 ,1
Jan 29,09:18:33,192.168.17.11,123 ,1
Jan 29,09:20:34,192.168.17.24,138 ,1
Jan 29,09:20:34,192.168.17.24,138 ,1
Jan 29,09:20:34,192.168.17.24,138 ,1
Jan 29,09:20:34,192.168.17.24,138 ,1
Jan 29,09:22:19,24.64.36.35,18666 ,1
Jan 29,09:22:19,24.64.36.35,18666 ,1
Jan 29,09:22:19,24.64.36.35,18666 ,1
Jan 29,09:22:27,67.43.2.249,55206 ,1
Jan 29,09:23:35,192.168.17.24,138 ,1
Jan 29,09:23:35,192.168.17.24,138 ,1
Jan 29,09:23:35,192.168.17.24,138 ,1
Jan 29,09:23:35,192.168.17.24,138 ,1
Jan 29,09:25:14,121.14.136.101,6000 ,1
Jan 29,09:26:52,192.168.17.24,138 ,1
Jan 29,09:26:52,192.168.17.24,138 ,1
Jan 29,09:26:52,192.168.17.24,138 ,1
Jan 29,09:26:52,192.168.17.24,138 ,1
Jan 29,09:28:19,64.239.158.182,54519 ,1
Jan 29,09:29:53,192.168.17.24,138 ,1
Jan 29,09:29:53,192.168.17.24,138 ,1
Jan 29,09:29:53,192.168.17.24,138 ,1
Jan 29,09:29:53,192.168.17.24,138 ,1
Jan 29,09:32:48,192.168.17.24,138 ,1
Jan 29,09:32:48,192.168.17.24,138 ,1
Jan 29,09:32:48,192.168.17.24,138 ,1
Jan 29,09:32:48,192.168.17.24,138 ,1
Jan 29,09:34:31,149.232.181.220,31105 ,1
Jan 29,09:35:38,192.168.17.11,123 ,1
